2020-09-16,21:37:04.648,29.18,49.87,531,19
2020-09-16,21:51:09.141,29.78,49.82,500,15
2020-09-16,22:05:13.634,29.53,49.55,480,12
2020-09-16,22:19:18.127,29.09,49.28,530,19
2020-09-16,22:33:22.616,29.28,49.18,515,17
2020-09-16,22:47:27.102,29.51,49.26,551,23
2020-09-16,23:01:31.586,29.41,49.35,540,21
2020-09-16,23:15:36.071,29.39,49.65,523,18
2020-09-16,23:29:40.560,28.98,49.40,556,23
2020-09-16,23:43:45.045,29.06,49.60,500,15
2020-09-16,23:57:50.055,29.14,49.77,671,41
2020-09-17,00:11:54.540,29.28,49.87,872,71
2020-09-17,00:25:59.029,28.55,49.84,925,79
2020-09-17,00:40:03.514,28.95,49.90,837,66
2020-09-17,00:54:07.998,28.98,49.99,855,69
2020-09-17,01:08:12.488,28.96,49.99,990,89
2020-09-17,01:22:17.038,29.19,49.97,1186,119
2020-09-17,01:36:21.585,29.02,49.99,1103,107
2020-09-17,01:50:26.102,28.93,50.59,1034,96
2020-09-17,02:04:31.116,29.05,50.49,962,85
2020-09-17,02:18:35.605,29.42,50.54,835,66
2020-09-17,02:32:40.090,28.64,50.61,819,63
2020-09-17,02:46:44.575,28.78,50.41,812,62
2020-09-17,03:00:49.064,28.83,50.51,799,60
2020-09-17,03:14:54.069,28.67,50.41,770,56
2020-09-17,03:28:58.554,28.48,50.14,763,55
2020-09-17,03:43:03.035,28.85,49.99,806,61
2020-09-17,03:57:07.516,28.27,49.87,799,60
2020-09-17,04:11:12.517,28.44,49.74,712,47
2020-09-17,04:25:16.994,28.31,49.77,755,54
2020-09-17,04:39:21.475,28.54,49.94,709,47
2020-09-17,04:53:25.955,28.92,49.60,717,48
2020-09-17,05:07:30.952,28.40,49.94,783,58
2020-09-17,05:21:35.429,28.46,50.14,741,51
2020-09-17,05:35:39.906,27.99,50.29,704,46
2020-09-17,05:49:44.907,27.99,50.48,700,45
2020-09-17,06:03:49.384,28.12,50.29,650,38
2020-09-17,06:17:53.861,27.75,50.71,768,56
2020-09-17,06:31:58.858,28.37,50.73,701,45
2020-09-17,06:46:03.335,28.34,50.46,806,61
2020-09-17,07:00:07.808,28.59,50.54,781,58
2020-09-17,07:14:12.805,27.77,50.90,741,51
2020-09-17,07:28:17.282,26.85,50.90,626,34
2020-09-17,07:42:22.275,27.96,50.48,660,39
2020-09-17,07:56:26.747,28.19,50.85,633,35
2020-09-17,08:10:31.740,28.12,51.77,601,30
2020-09-17,08:24:36.213,27.93,51.67,715,47
2020-09-17,08:38:40.747,27.78,51.50,1737,203
2020-09-17,08:52:45.818,27.67,51.00,1537,173
2020-09-17,09:06:50.364,26.97,50.68,1523,171
2020-09-17,09:20:54.919,27.69,50.21,1826,217
2020-09-17,09:34:59.990,28.06,49.99,2011,245
2020-09-17,09:49:04.536,27.70,49.72,1858,222
2020-09-17,10:03:09.087,27.60,49.54,1975,239
2020-09-17,10:17:13.633,27.29,49.27,1832,218
2020-09-17,10:31:18.704,28.43,49.15,1816,215
2020-09-17,10:45:23.255,28.43,49.25,1767,208
2020-09-17,10:59:27.809,27.97,48.61,1800,213
2020-09-17,11:13:32.884,28.31,47.40,1719,200
2020-09-17,11:27:37.439,28.51,47.28,1658,191
2020-09-17,11:41:41.989,28.15,47.79,1731,202
2020-09-17,11:55:46.544,28.29,48.09,1746,205
2020-09-17,12:09:51.098,28.21,48.09,1905,229
2020-09-17,12:23:55.657,28.85,47.92,1805,214
2020-09-17,12:38:00.212,28.51,47.97,1975,239
2020-09-17,12:52:05.291,28.96,48.02,1999,243
2020-09-17,13:06:09.849,29.14,48.00,1894,227
2020-09-17,13:20:14.408,29.90,47.73,1958,237
2020-09-17,13:34:18.971,29.16,47.90,1999,243
2020-09-17,13:48:23.009,28.74,48.04,1836,218
2020-09-17,14:02:27.576,29.39,47.97,1821,216
2020-09-17,14:16:32.138,28.70,47.85,1772,209
2020-09-17,14:30:36.705,29.49,47.58,1869,223
2020-09-17,14:44:41.280,29.49,47.38,1787,211
2020-09-17,14:58:45.851,29.89,47.14,1703,198
2020-09-17,15:12:49.901,30.32,46.90,1707,199
2020-09-17,15:26:54.472,30.00,46.75,1800,213
2020-09-17,15:40:59.047,29.71,46.37,1719,200
2020-09-17,15:55:03.622,29.46,46.40,1848,220
2020-09-17,16:09:08.197,30.04,46.25,1816,215
2020-09-17,16:23:12.251,29.61,44.70,1714,200
2020-09-17,16:37:16.822,29.73,44.51,1864,223
2020-09-17,16:51:21.393,29.73,43.42,1836,218
2020-09-17,17:05:25.964,29.28,43.46,1751,205
2020-09-17,17:19:30.544,29.87,41.93,1663,192
2020-09-17,17:33:35.114,29.39,42.85,1751,205
2020-09-17,17:47:39.681,29.34,42.46,1811,214
2020-09-17,18:01:44.248,29.52,42.76,1719,200
2020-09-17,18:15:48.823,29.78,42.54,1623,186
2020-09-17,18:29:53.390,29.36,43.05,1707,199
2020-09-17,18:43:57.956,29.57,42.54,1821,216
2020-09-17,18:58:02.523,29.51,42.07,2116,261
2020-09-17,19:12:07.086,28.85,42.60,1811,214
2020-09-17,19:26:11.649,29.11,41.99,1726,202
2020-09-17,19:40:16.212,28.52,41.95,2041,249
2020-09-17,19:54:20.771,29.36,41.67,1912,230
2020-09-17,20:08:25.850,28.25,41.87,1574,178
2020-09-17,20:22:30.405,28.81,42.02,1647,189
2020-09-17,20:36:34.964,28.19,41.67,1557,176
2020-09-17,20:50:40.039,28.48,41.06,1707,199
2020-09-17,21:04:44.593,28.09,42.48,1703,198
2020-09-17,21:18:49.144,28.48,43.23,1596,182
2020-09-17,21:32:54.218,28.44,43.92,1678,194
2020-09-17,21:46:58.773,28.18,43.45,1740,204
2020-09-17,22:01:03.323,28.31,42.85,1889,226
2020-09-17,22:15:08.394,28.31,43.15,1418,155
2020-09-17,22:29:12.949,28.56,43.62,1637,188
2020-09-17,22:43:17.499,27.92,43.87,1737,203
2020-09-17,22:57:22.570,28.09,44.36,1731,202
2020-09-17,23:11:27.120,28.46,44.42,1707,199
2020-09-17,23:25:31.671,28.04,44.36,1877,225
2020-09-17,23:39:36.741,28.17,45.32,1737,203
2020-09-17,23:53:41.288,28.07,45.35,1726,202
2020-09-18,00:07:46.363,28.17,45.13,1740,204
2020-09-18,00:21:50.909,28.00,45.05,1900,228
2020-09-18,00:35:55.455,28.12,45.35,1714,200
2020-09-18,00:50:00.526,28.06,45.54,1678,194
2020-09-18,01:04:05.072,27.85,45.57,1877,225
2020-09-18,01:18:10.139,28.96,45.85,1939,234
2020-09-18,01:32:14.681,28.80,46.07,1854,221
2020-09-18,01:46:19.744,27.39,46.28,1864,223
2020-09-18,02:00:24.291,28.27,46.41,2116,261
2020-09-18,02:14:29.353,28.07,46.33,1758,206
2020-09-18,02:28:33.891,28.15,46.51,1832,218
2020-09-18,02:42:38.954,27.34,46.30,1731,202
2020-09-18,02:56:44.013,27.06,46.12,2029,248
2020-09-18,03:10:48.551,26.89,46.35,1900,228
2020-09-18,03:24:53.610,26.99,46.42,2005,244
2020-09-18,03:38:58.668,26.91,46.12,1970,239
2020-09-18,03:53:03.202,27.12,46.42,1939,234
2020-09-18,04:07:08.261,26.76,46.25,2011,245
2020-09-18,04:21:13.315,26.91,46.33,2011,245
2020-09-18,04:35:18.370,26.77,46.35,2251,281
2020-09-18,04:49:22.904,26.57,46.47,1905,229
2020-09-18,05:03:27.958,26.72,46.15,2124,262
2020-09-18,05:17:33.013,26.47,46.47,2209,275
2020-09-18,05:31:38.067,26.37,46.39,2434,309
2020-09-18,05:45:42.597,26.44,46.57,3635,492
2020-09-18,05:59:47.652,26.60,46.27,3817,520
2020-09-18,06:13:52.702,26.58,45.97,3498,471
2020-09-18,06:27:57.753,26.95,46.23,3411,458
2020-09-18,06:42:02.799,25.97,45.92,3176,422
2020-09-18,06:56:07.845,25.82,46.24,3176,422
2020-09-18,07:10:12.887,26.18,46.00,3498,471
2020-09-18,07:24:17.934,25.87,46.04,4278,590
2020-09-18,07:38:22.980,25.79,46.14,4530,629
2020-09-18,07:52:27.498,25.72,46.04,5404,762
2020-09-18,08:06:32.540,25.75,46.04,6804,975
2020-09-18,08:20:37.586,26.01,46.51,5690,805
2020-09-18,08:34:42.632,26.50,46.97,4841,676
2020-09-18,08:48:47.683,26.10,46.51,4030,553
2020-09-18,09:02:52.733,26.09,46.22,3498,471
2020-09-18,09:16:57.783,26.06,46.12,3268,436
2020-09-18,09:31:02.825,25.98,46.02,3080,408
2020-09-18,09:45:07.872,25.25,45.89,2480,316
2020-09-18,09:59:12.918,26.07,45.42,2411,306
2020-09-18,10:13:17.968,26.10,45.32,2270,284
2020-09-18,10:27:23.014,25.76,44.85,2130,263
2020-09-18,10:41:27.545,25.82,44.75,1982,241
2020-09-18,10:55:32.595,25.98,44.43,1999,243
2020-09-18,11:09:37.645,26.55,44.49,1787,211
2020-09-18,11:23:42.700,26.12,44.43,1609,184
2020-09-18,11:37:47.750,26.35,44.21,1609,184
